ID_TEXT,ID_TEXT,CIUDAD,REGION,TIPO,UNIVERSIDAD_EVALUADA_NACIONAL,PRESTIGIO DE LA INSTITUCIÓN,NIVEL ACADÉMICO,OFERTA ACADÉMICA (CARRERAS OFERTADAS),PROFESORES
Entrevistado_253,Entrevistado_253,MEXICALI,OCCIDENTE,Primera mención,OTRAS,7,8,7.8,8
Entrevistado_254,Entrevistado_254,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,7,1,3,8
Entrevistado_255,Entrevistado_255,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,8,10,10
Entrevistado_256,Entrevistado_256,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7,10
Entrevistado_257,Entrevistado_257,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,10,2,9
Entrevistado_258,Entrevistado_258,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,10,8
Entrevistado_259,Entrevistado_259,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,8,10,8
Entrevistado_260,Entrevistado_260,LA PAZ,OCCIDENTE,Primera mención,OTRAS,10,7,7.8,8
Entrevistado_261,Entrevistado_261,MORELIA,BAJIO,Primera mención,OTRAS,10,5,4,8
Entrevistado_262,Entrevistado_262,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,8,5,10
Entrevistado_263,Entrevistado_263,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,10,7,8
Entrevistado_264,Entrevistado_264,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,10,7,7.8,10
Entrevistado_265,Entrevistado_265,MORELIA,BAJIO,Primera mención,OTRAS,10,7,10,8
Entrevistado_266,Entrevistado_266,AGUASCALIENTES,BAJIO,Primera mención,ITESM,7,10,8,8
Entrevistado_267,Entrevistado_267,MONTERREY,NORTE,Primera mención,ITESM,10,10,10,8
Entrevistado_268,Entrevistado_268,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,2,8
Entrevistado_269,Entrevistado_269,MORELIA,BAJIO,Primera mención,OTRAS,8,8,7.8,10
Entrevistado_270,Entrevistado_270,GUADALAJARA,BAJIO,Primera mención,ITESM,10,7,10,9
Entrevistado_271,Entrevistado_271,VILLAHERMOSA,SUR,Primera mención,UVM,9,7,7.8,8
Entrevistado_272,Entrevistado_272,MONTERREY,NORTE,Primera mención,ITESM,9,7,6,5
Entrevistado_273,Entrevistado_273,TUXTLA GUTIÉRREZ,SUR,Primera mención,ITESM,8,1,9,8
Entrevistado_274,Entrevistado_274,MORELIA,BAJIO,Primera mención,OTRAS,8.4,2,8,8
Entrevistado_275,Entrevistado_275,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,10,7,7.8,6
Entrevistado_276,Entrevistado_276,VILLAHERMOSA,SUR,Primera mención,UVM,7,3,7.8,7
Entrevistado_277,Entrevistado_277,COATZACOALCOS,SUR,Primera mención,OTRAS,9,8,6,8
Entrevistado_278,Entrevistado_278,MÉRIDA,SUR,Primera mención,OTRAS,9,8,7.8,8
Entrevistado_279,Entrevistado_279,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,8.4,10,7,6
Entrevistado_280,Entrevistado_280,CIUDAD DE MÉXICO,CENTRO,Primera mención,ITESM,9,3,7.8,8
Entrevistado_281,Entrevistado_281,QUERÉTARO,CENTRO,Primera mención,ANÁHUAC,5,8,8,7
Entrevistado_282,Entrevistado_282,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,9,4,8
Entrevistado_283,Entrevistado_283,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,8,10,7.8,10
Entrevistado_284,Entrevistado_284,IRAPUATO,BAJIO,Primera mención,OTRAS,8.4,10,7.8,10
Entrevistado_285,Entrevistado_285,COATZACOALCOS,SUR,Primera mención,OTRAS,10,7,7.8,8
Entrevistado_286,Entrevistado_286,VILLAHERMOSA,SUR,Primera mención,OTRAS,10,8,10,10
Entrevistado_287,Entrevistado_287,MEXICALI,OCCIDENTE,Primera mención,OTRAS,7,10,6,6
Entrevistado_288,Entrevistado_288,GUADALAJARA,BAJIO,Primera mención,OTRAS,6,10,1,6
Entrevistado_289,Entrevistado_289,LEÓN,BAJIO,Primera mención,OTRAS,7,8,5,8
Entrevistado_290,Entrevistado_290,GUADALAJARA,BAJIO,Primera mención,OTRAS,6,8,2,9
Entrevistado_291,Entrevistado_291,PUEBLA,CENTRO,Primera mención,OTRAS,10,10,10,8
Entrevistado_292,Entrevistado_292,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,8,1,10
Entrevistado_293,Entrevistado_293,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_294,Entrevistado_294,IRAPUATO,BAJIO,Primera mención,OTRAS,10,7,8,8
Entrevistado_295,Entrevistado_295,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,8,10,8
Entrevistado_296,Entrevistado_296,AGUASCALIENTES,BAJIO,Primera mención,UVM,8.4,10,7.8,10
Entrevistado_297,Entrevistado_297,MORELIA,BAJIO,Primera mención,OTRAS,9,8,7.8,8
Entrevistado_298,Entrevistado_298,COATZACOALCOS,SUR,Primera mención,OTRAS,8,10,7.8,10
Entrevistado_299,Entrevistado_299,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,10,7.8,7
Entrevistado_300,Entrevistado_300,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,8,3,10
Entrevistado_301,Entrevistado_301,VERACRUZ,ORIENTE,Primera mención,OTRAS,7,8,7,9
Entrevistado_302,Entrevistado_302,MORELIA,BAJIO,Primera mención,OTRAS,10,6,10,7
Entrevistado_303,Entrevistado_303,CÓRDOBA,ORIENTE,Primera mención,ITESM,6,8,5,8
Entrevistado_304,Entrevistado_304,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,6,5,9,5
Entrevistado_305,Entrevistado_305,IRAPUATO,BAJIO,Primera mención,OTRAS,10,10,7.8,4
Entrevistado_306,Entrevistado_306,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,7,10,10,8
Entrevistado_307,Entrevistado_307,TEPIC,OCCIDENTE,Primera mención,OTRAS,10,3,9,8
Entrevistado_308,Entrevistado_308,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,8.4,9,7.8,8
Entrevistado_309,Entrevistado_309,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,6,7.8,8
Entrevistado_310,Entrevistado_310,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,9,3,10
Entrevistado_311,Entrevistado_311,LEÓN,BAJIO,Primera mención,OTRAS,8,10,7.8,8
Entrevistado_312,Entrevistado_312,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,10,6,7.8,10
Entrevistado_313,Entrevistado_313,MORELIA,BAJIO,Primera mención,OTRAS,8,7,7.8,8
Entrevistado_314,Entrevistado_314,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,9,5,8
Entrevistado_315,Entrevistado_315,MORELIA,BAJIO,Primera mención,OTRAS,10,8,5,8
Entrevistado_316,Entrevistado_316,MORELIA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,6
Entrevistado_317,Entrevistado_317,QUERÉTARO,CENTRO,Primera mención,UVM,7,8,7.8,7
Entrevistado_318,Entrevistado_318,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,9,10,7.8,8
Entrevistado_319,Entrevistado_319,TIJUANA,OCCIDENTE,Primera mención,OTRAS,6,6,7.8,8
Entrevistado_320,Entrevistado_320,IRAPUATO,BAJIO,Primera mención,OTRAS,7,8,10,5
Entrevistado_321,Entrevistado_321,VILLAHERMOSA,SUR,Primera mención,OTRAS,8,8,10,8
Entrevistado_322,Entrevistado_322,VILLAHERMOSA,SUR,Primera mención,OTRAS,5,8,7.8,2
Entrevistado_323,Entrevistado_323,TIJUANA,OCCIDENTE,Primera mención,OTRAS,8.4,6,7.8,10
Entrevistado_324,Entrevistado_324,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,6,8
Entrevistado_325,Entrevistado_325,CIUDAD DE MÉXICO,CENTRO,Primera mención,ITESM,8,9,6,8
Entrevistado_326,Entrevistado_326,MONTERREY,NORTE,Primera mención,ITESM,8.4,9,7,8
Entrevistado_327,Entrevistado_327,TAPACHULA,SUR,Primera mención,OTRAS,8.4,1,7.8,8
Entrevistado_328,Entrevistado_328,TEPIC,OCCIDENTE,Primera mención,OTRAS,8,5,7.8,8
Entrevistado_329,Entrevistado_329,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,8,7.8,9
Entrevistado_330,Entrevistado_330,GUADALAJARA,BAJIO,Primera mención,ITESM,8.4,10,6,3
Entrevistado_331,Entrevistado_331,MONTERREY,NORTE,Primera mención,ITESM,10,6,7.8,8
Entrevistado_332,Entrevistado_332,HERMOSILLO,OCCIDENTE,Primera mención,UVM,8.4,9,10,10
Entrevistado_333,Entrevistado_333,COATZACOALCOS,SUR,Primera mención,OTRAS,9,8,7.8,10
Entrevistado_334,Entrevistado_334,AGUASCALIENTES,BAJIO,Primera mención,UVM,10,4,10,8
Entrevistado_335,Entrevistado_335,AGUASCALIENTES,BAJIO,Primera mención,UVM,10,6,7.8,8
Entrevistado_336,Entrevistado_336,VILLAHERMOSA,SUR,Primera mención,UVM,10,9,7.8,10
Entrevistado_337,Entrevistado_337,MONTERREY,NORTE,Primera mención,ITESM,8.4,10,10,10
Entrevistado_338,Entrevistado_338,LEÓN,BAJIO,Primera mención,ITESM,8.4,8,10,6
Entrevistado_339,Entrevistado_339,LEÓN,BAJIO,Primera mención,OTRAS,8.4,10,10,10
Entrevistado_340,Entrevistado_340,QUERÉTARO,CENTRO,Primera mención,UVM,8.4,10,7.8,8
Entrevistado_341,Entrevistado_341,LA PAZ,OCCIDENTE,Primera mención,OTRAS,8,10,2,8
Entrevistado_342,Entrevistado_342,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,10,6,10
Entrevistado_343,Entrevistado_343,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,10,7.8,8
Entrevistado_344,Entrevistado_344,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,7,9,10,8
Entrevistado_345,Entrevistado_345,CIUDAD DE MÉXICO,CENTRO,Primera mención,ITESM,10,8,7.8,5
Entrevistado_346,Entrevistado_346,AGUASCALIENTES,BAJIO,Primera mención,ITESM,10,8,9,6
Entrevistado_347,Entrevistado_347,CD. OBREGÓN,OCCIDENTE,Primera mención,OTRAS,9,8,8,5
Entrevistado_348,Entrevistado_348,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,10,8,3,8
Entrevistado_349,Entrevistado_349,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,10,8,10,2
Entrevistado_350,Entrevistado_350,QUERÉTARO,CENTRO,Primera mención,UVM,5,8,8,8
Entrevistado_351,Entrevistado_351,VILLAHERMOSA,SUR,Primera mención,OTRAS,9,8,10,8
Entrevistado_352,Entrevistado_352,MEXICALI,OCCIDENTE,Primera mención,OTRAS,6,8,10,8
Entrevistado_353,Entrevistado_353,TEPIC,OCCIDENTE,Primera mención,OTRAS,8,8,7.8,8
Entrevistado_354,Entrevistado_354,CIUDAD DE MÉXICO,CENTRO,Primera mención,ITESM,10,8,8,7
Entrevistado_355,Entrevistado_355,PUEBLA,CENTRO,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_356,Entrevistado_356,MORELIA,BAJIO,Primera mención,OTRAS,10,8,2,8
Entrevistado_357,Entrevistado_357,MORELIA,BAJIO,Primera mención,OTRAS,9,8,10,1
Entrevistado_358,Entrevistado_358,VILLAHERMOSA,SUR,Primera mención,OTRAS,10,9,10,8
Entrevistado_359,Entrevistado_359,COATZACOALCOS,SUR,Primera mención,OTRAS,10,1,10,8
Entrevistado_360,Entrevistado_360,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,7,8,8
Entrevistado_361,Entrevistado_361,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,7,7.8,8
Entrevistado_362,Entrevistado_362,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,10,8,7.8,7
Entrevistado_363,Entrevistado_363,IRAPUATO,BAJIO,Primera mención,ITESM,6,8,7.8,7
Entrevistado_364,Entrevistado_364,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8,9,5,9
Entrevistado_365,Entrevistado_365,COATZACOALCOS,SUR,Primera mención,OTRAS,9,8,10,10
Entrevistado_366,Entrevistado_366,MORELIA,BAJIO,Primera mención,OTRAS,8.4,6,9,10
Entrevistado_367,Entrevistado_367,MORELIA,BAJIO,Primera mención,OTRAS,5,9,7.8,9
Entrevistado_368,Entrevistado_368,LEÓN,BAJIO,Primera mención,OTRAS,8,10,10,10
Entrevistado_369,Entrevistado_369,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,6,4,7.8,8
Entrevistado_370,Entrevistado_370,GUADALAJARA,BAJIO,Primera mención,OTRAS,5,3,7,10
Entrevistado_371,Entrevistado_371,MORELIA,BAJIO,Primera mención,OTRAS,7,10,7.8,8
Entrevistado_372,Entrevistado_372,MORELIA,BAJIO,Primera mención,OTRAS,10,10,6,4
Entrevistado_373,Entrevistado_373,MONTERREY,NORTE,Primera mención,OTRAS,5,7,7.8,10
Entrevistado_374,Entrevistado_374,TEPIC,OCCIDENTE,Primera mención,OTRAS,10,8,6,6
Entrevistado_375,Entrevistado_375,GUADALAJARA,BAJIO,Primera mención,ITESM,9,8,8,8
Entrevistado_376,Entrevistado_376,GUADALAJARA,BAJIO,Primera mención,UVM,9,9,10,8
Entrevistado_377,Entrevistado_377,GUADALAJARA,BAJIO,Primera mención,UVM,10,8,1,3
Entrevistado_378,Entrevistado_378,MORELIA,BAJIO,Primera mención,OTRAS,8,3,7.8,7
Entrevistado_379,Entrevistado_379,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,9,4,8
Entrevistado_380,Entrevistado_380,LEÓN,BAJIO,Primera mención,OTRAS,10,8,7.8,9
Entrevistado_381,Entrevistado_381,AGUASCALIENTES,BAJIO,Primera mención,UVM,10,5,3,3
Entrevistado_382,Entrevistado_382,IRAPUATO,BAJIO,Primera mención,OTRAS,7,4,7.8,10
Entrevistado_383,Entrevistado_383,LOS CABOS,OCCIDENTE,Primera mención,OTRAS,10,8,7.8,6
Entrevistado_384,Entrevistado_384,PUEBLA,CENTRO,Primera mención,OTRAS,8.4,10,7.8,8
Entrevistado_385,Entrevistado_385,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,7,10,8
Entrevistado_386,Entrevistado_386,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,9,10,7.8,8
Entrevistado_387,Entrevistado_387,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,9,7,8
Entrevistado_388,Entrevistado_388,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,8,10,8
Entrevistado_389,Entrevistado_389,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,7,7,8,8
Entrevistado_390,Entrevistado_390,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,7,7.8,8
Entrevistado_391,Entrevistado_391,IRAPUATO,BAJIO,Primera mención,OTRAS,5,6,10,8
Entrevistado_392,Entrevistado_392,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,10,9,6,8
Entrevistado_393,Entrevistado_393,LEÓN,BAJIO,Primera mención,OTRAS,10,10,7.8,8
Entrevistado_394,Entrevistado_394,PUEBLA,CENTRO,Primera mención,OTRAS,6,8,4,10
Entrevistado_395,Entrevistado_395,COATZACOALCOS,SUR,Primera mención,OTRAS,10,10,4,8
Entrevistado_396,Entrevistado_396,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,10,6,9
Entrevistado_397,Entrevistado_397,VILLAHERMOSA,SUR,Primera mención,OTRAS,10,10,7.8,10
Entrevistado_398,Entrevistado_398,LA PAZ,OCCIDENTE,Primera mención,OTRAS,7,8,4,8
Entrevistado_399,Entrevistado_399,AGUASCALIENTES,BAJIO,Primera mención,UVM,10,10,10,8
Entrevistado_400,Entrevistado_400,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,7,8,7.8,8
Entrevistado_401,Entrevistado_401,COATZACOALCOS,SUR,Primera mención,OTRAS,9,8,10,8
Entrevistado_402,Entrevistado_402,IRAPUATO,BAJIO,Primera mención,OTRAS,7,6,1,8
Entrevistado_403,Entrevistado_403,CIUDAD DE MÉXICO,CENTRO,Primera mención,ANÁHUAC,10,8,4,8
Entrevistado_404,Entrevistado_404,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8,8,6,10
Entrevistado_405,Entrevistado_405,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,2,7
Entrevistado_406,Entrevistado_406,GUADALAJARA,BAJIO,Primera mención,OTRAS,5,8,10,8
Entrevistado_407,Entrevistado_407,CIUDAD DE MÉXICO,CENTRO,Primera mención,UVM,10,5,7.8,10
Entrevistado_408,Entrevistado_408,LEÓN,BAJIO,Primera mención,OTRAS,8.4,6,7.8,10
Entrevistado_409,Entrevistado_409,MORELIA,BAJIO,Primera mención,OTRAS,10,8,7,8
Entrevistado_410,Entrevistado_410,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,5,8,8
Entrevistado_411,Entrevistado_411,LEÓN,BAJIO,Primera mención,OTRAS,8,10,7.8,8
Entrevistado_412,Entrevistado_412,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,7,7.8,8
Entrevistado_413,Entrevistado_413,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,2,3
Entrevistado_414,Entrevistado_414,GUADALAJARA,BAJIO,Primera mención,OTRAS,3,10,7.8,7
Entrevistado_415,Entrevistado_415,QUERÉTARO,CENTRO,Primera mención,OTRAS,9,8,10,9
Entrevistado_416,Entrevistado_416,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,9,10,3,9
Entrevistado_417,Entrevistado_417,MEXICALI,OCCIDENTE,Primera mención,OTRAS,10,8,5,8
Entrevistado_418,Entrevistado_418,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,7,8,9,8
Entrevistado_419,Entrevistado_419,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,10,7.8,9
Entrevistado_420,Entrevistado_420,HERMOSILLO,OCCIDENTE,Primera mención,ITESM,7,8,7.8,8
Entrevistado_421,Entrevistado_421,TEPIC,OCCIDENTE,Primera mención,OTRAS,9,7,7.8,8
Entrevistado_422,Entrevistado_422,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,1,7.8,7
Entrevistado_423,Entrevistado_423,GUADALAJARA,BAJIO,Primera mención,ITESM,5,8,7,8
Entrevistado_424,Entrevistado_424,MORELIA,BAJIO,Primera mención,OTRAS,10,8,10,8
Entrevistado_425,Entrevistado_425,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_426,Entrevistado_426,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,6,10,8
Entrevistado_427,Entrevistado_427,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,10,5,1,8
Entrevistado_428,Entrevistado_428,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,10,7.8,8
Entrevistado_429,Entrevistado_429,COATZACOALCOS,SUR,Primera mención,OTRAS,9,8,8,6
Entrevistado_430,Entrevistado_430,LEÓN,BAJIO,Primera mención,OTRAS,8,10,10,8
Entrevistado_431,Entrevistado_431,VERACRUZ,ORIENTE,Primera mención,OTRAS,8.4,4,4,8
Entrevistado_432,Entrevistado_432,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_433,Entrevistado_433,COATZACOALCOS,SUR,Primera mención,OTRAS,10,10,10,8
Entrevistado_434,Entrevistado_434,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,10,7.8,5
Entrevistado_435,Entrevistado_435,LA PAZ,OCCIDENTE,Primera mención,OTRAS,8.4,8,1,10
Entrevistado_436,Entrevistado_436,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,8,8,4
Entrevistado_437,Entrevistado_437,MONTERREY,NORTE,Primera mención,ITESM,10,8,7.8,9
Entrevistado_438,Entrevistado_438,MONTERREY,NORTE,Primera mención,OTRAS,8.4,9,7.8,7
Entrevistado_439,Entrevistado_439,GUADALAJARA,BAJIO,Primera mención,ITESM,7,4,6,8
Entrevistado_440,Entrevistado_440,MORELIA,BAJIO,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_441,Entrevistado_441,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,9,5,8
Entrevistado_442,Entrevistado_442,TEPIC,OCCIDENTE,Primera mención,OTRAS,9,8,7.8,9
Entrevistado_443,Entrevistado_443,GUADALAJARA,BAJIO,Primera mención,OTRAS,6,10,6,8
Entrevistado_444,Entrevistado_444,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,6,10,8
Entrevistado_445,Entrevistado_445,ZAMORA,BAJIO,Primera mención,OTRAS,5,9,10,7
Entrevistado_446,Entrevistado_446,LEÓN,BAJIO,Primera mención,OTRAS,8.4,3,7.8,8
Entrevistado_447,Entrevistado_447,MORELIA,BAJIO,Primera mención,OTRAS,6,5,9,8
Entrevistado_448,Entrevistado_448,LEÓN,BAJIO,Primera mención,OTRAS,8,8,7.8,8
Entrevistado_449,Entrevistado_449,LOS CABOS,OCCIDENTE,Primera mención,OTRAS,8.4,6,7.8,9
Entrevistado_450,Entrevistado_450,VILLAHERMOSA,SUR,Primera mención,OTRAS,5,8,7.8,8
Entrevistado_451,Entrevistado_451,LEÓN,BAJIO,Primera mención,ITESM,8.4,6,7.8,8
Entrevistado_452,Entrevistado_452,LEÓN,BAJIO,Primera mención,OTRAS,4,6,4,10
Entrevistado_453,Entrevistado_453,COATZACOALCOS,SUR,Primera mención,OTRAS,10,8,9,8
Entrevistado_454,Entrevistado_454,VILLAHERMOSA,SUR,Primera mención,UVM,10,7,7.8,8
Entrevistado_455,Entrevistado_455,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,7,1,8
Entrevistado_456,Entrevistado_456,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,2,6,8
Entrevistado_457,Entrevistado_457,TEPIC,OCCIDENTE,Primera mención,OTRAS,8,9,9,10
Entrevistado_458,Entrevistado_458,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,8.4,6,9,8
Entrevistado_459,Entrevistado_459,CIUDAD DE MÉXICO,CENTRO,Primera mención,ITESM,9,8,7.8,8
Entrevistado_460,Entrevistado_460,LEÓN,BAJIO,Primera mención,OTRAS,10,8,3,5
Entrevistado_461,Entrevistado_461,VILLAHERMOSA,SUR,Primera mención,OTRAS,7,10,7,8
Entrevistado_462,Entrevistado_462,LA PAZ,OCCIDENTE,Primera mención,OTRAS,3,6,5,8
Entrevistado_463,Entrevistado_463,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,9,5,6,8
Entrevistado_464,Entrevistado_464,MEXICALI,OCCIDENTE,Primera mención,OTRAS,8,7,8,8
Entrevistado_465,Entrevistado_465,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,4,7.8,7
Entrevistado_466,Entrevistado_466,MEXICALI,OCCIDENTE,Primera mención,OTRAS,5,8,2,9
Entrevistado_467,Entrevistado_467,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,7,10,7.8,5
Entrevistado_468,Entrevistado_468,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,6,7.8,8
Entrevistado_469,Entrevistado_469,MEXICALI,OCCIDENTE,Primera mención,OTRAS,10,6,2,8
Entrevistado_470,Entrevistado_470,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,8.4,8,9,5
Entrevistado_471,Entrevistado_471,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,10,5,10,6
Entrevistado_472,Entrevistado_472,TEPIC,OCCIDENTE,Primera mención,OTRAS,8,6,7.8,10
Entrevistado_473,Entrevistado_473,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,8,7.8,8
Entrevistado_474,Entrevistado_474,MORELIA,BAJIO,Primera mención,OTRAS,9,6,7.8,9
Entrevistado_475,Entrevistado_475,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,7.8,8
Entrevistado_476,Entrevistado_476,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,9,2,8
Entrevistado_477,Entrevistado_477,VILLAHERMOSA,SUR,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_478,Entrevistado_478,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,5,8
Entrevistado_479,Entrevistado_479,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,6,1,8
Entrevistado_480,Entrevistado_480,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,7,10
Entrevistado_481,Entrevistado_481,QUERÉTARO,CENTRO,Primera mención,ANÁHUAC,6,9,7.8,7
Entrevistado_482,Entrevistado_482,MEXICALI,OCCIDENTE,Primera mención,OTRAS,10,9,2,8
Entrevistado_483,Entrevistado_483,GUADALAJARA,BAJIO,Primera mención,ITESM,8.4,4,2,8
Entrevistado_484,Entrevistado_484,CIUDAD DE MÉXICO,CENTRO,Primera mención,UVM,8,8,7.8,9
Entrevistado_485,Entrevistado_485,TUXTLA GUTIÉRREZ,SUR,Primera mención,UVM,9,5,7.8,7
Entrevistado_486,Entrevistado_486,VILLAHERMOSA,SUR,Primera mención,UVM,8.4,10,7.8,10
Entrevistado_487,Entrevistado_487,VILLAHERMOSA,SUR,Primera mención,UVM,8.4,9,7.8,8
Entrevistado_488,Entrevistado_488,LOS CABOS,OCCIDENTE,Primera mención,OTRAS,8,7,10,8
Entrevistado_489,Entrevistado_489,TEPIC,OCCIDENTE,Primera mención,OTRAS,7,10,6,8
Entrevistado_490,Entrevistado_490,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,7.8,10
Entrevistado_491,Entrevistado_491,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,10,8,10,8
Entrevistado_492,Entrevistado_492,MORELIA,BAJIO,Primera mención,OTRAS,9,10,1,8
Entrevistado_493,Entrevistado_493,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,4,8
Entrevistado_494,Entrevistado_494,PUEBLA,CENTRO,Primera mención,OTRAS,9,8,1,9
Entrevistado_495,Entrevistado_495,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,10,8
Entrevistado_496,Entrevistado_496,VILLAHERMOSA,SUR,Primera mención,UVM,10,6,10,8
Entrevistado_497,Entrevistado_497,IRAPUATO,BAJIO,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_498,Entrevistado_498,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,10,8,7.8,10
Entrevistado_499,Entrevistado_499,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,10,5,8
Entrevistado_500,Entrevistado_500,MORELIA,BAJIO,Primera mención,ITESM,9,7,7.8,8
Entrevistado_501,Entrevistado_501,TUXTLA GUTIÉRREZ,SUR,Primera mención,ITESM,10,6,7.8,8
Entrevistado_502,Entrevistado_502,QUERÉTARO,CENTRO,Primera mención,UVM,8,5,7.8,8
Entrevistado_503,Entrevistado_503,CIUDAD DE MÉXICO,CENTRO,Primera mención,ITESM,8.4,7,7.8,9
Entrevistado_504,Entrevistado_504,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,7.8,8
Entrevistado_505,Entrevistado_505,IRAPUATO,BAJIO,Primera mención,OTRAS,10,8,7.8,10
Entrevistado_506,Entrevistado_506,TEPIC,OCCIDENTE,Primera mención,OTRAS,10,8,8,8
Entrevistado_507,Entrevistado_507,MORELIA,BAJIO,Primera mención,OTRAS,10,4,8,1
